,dataset,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,Features.Skew.StandardDeviation,Features.Skew.Mean,Labels.Skew.NonAggregated,Features.PearsonCorrelation.Mean,Features.PearsonCorrelation.StandardDeviation,FeaturesLabels.PearsonCorrelation.Mean,FeaturesLabels.PearsonCorrelation.StandardDeviation,Features.SpearmanCorrelation.Mean,Features.SpearmanCorrelation.StandardDeviation,FeaturesLabels.SpearmanCorrelation.Mean,FeaturesLabels.SpearmanCorrelation.StandardDeviation,Features.Kurtosis.Mean,Features.Kurtosis.StandardDeviation,Labels.Kurtosis.NonAggregated,Features.Mean.Mean,Features.Mean.StandardDeviation,Labels.Mean.NonAggregated,Unnamed: 143,instances,dimensionality,instances_with_missing_val,ratio_of_discrete_features,ratio_of_numeric_features,nonzero_vals_cnt,missing values,attributes total,attributes categorical,attributes numerical,algo_catboost,algo_mgbdt,algo_node_epsilon,algo_thundergbm,winning
567,wall-following,-0.527241136,0.8963540170000001,0.9358517609999999,-0.865015883,0.628045096,-0.482176251,0.823003541,0.315017395,-0.8829076459999999,0.495101275,0.893405276,0.233261656,0.9920155970000001,0.8043664540000001,-0.212860706,-0.676282921,0.717081557,0.172999402,0.7793588159999999,-0.420481848,0.49580332200000005,0.75783908,-0.589795472,-0.199995079,0.637032562,-0.516806684,-0.7501077279999999,0.7592386109999999,-0.6645191739999999,0.872753137,-0.206106459,0.8395256240000001,0.602057582,-0.677178892,0.229035593,0.996878154,0.49559809899999996,0.9008958140000001,0.579016089,-0.9167283890000001,0.45742956799999995,-0.625529177,0.7550082140000001,0.122461535,-0.912266562,0.6422338329999999,0.753887759,0.040309823,0.932368867,0.925790206,-0.351781931,0.572754894,-0.66436395,-0.022916584,0.891303442,-0.583536761,-0.649665967,0.092937096,-0.871439104,-0.850386042,0.10059300199999999,0.657383371,0.839019627,-0.309212526,-0.073655322,0.86281206,0.671058481,0.644855043,0.258094832,-0.458385205,0.23763109699999999,0.552833059,-0.704383718,-0.185781737,0.515374741,-0.483455091,-0.728988228,0.327370353,-0.638725884,0.43362280799999997,0.824411173,0.21704436100000002,0.826887388,0.7149561040000001,0.026044493999999998,-0.280731047,0.596457356,0.71741029,0.332533822,-0.09695208300000001,-0.518206896,-0.67996199,0.102483252,-0.87037833,-0.812557932,0.225746752,-0.177968161,0.480193501,0.809684747,0.518245226,0.893896372,0.570031686,0.23541423,-0.13109384599999999,0.8003737209999999,0.0,0.333333333,0.083333333,0.5,0.25,0.166666667,0.0,0.083333333,0.166666667,0.083333333,0.083333333,0.166666667,0.41666666700000005,0.083333333,0.333333333,0.41666666700000005,0.41666666700000005,0.5,1.0,0.958333333,1.0756227870000001,1.466921137,0.14889032300000002,0.01585254,0.18150074100000002,0.04593933099999999,0.222830665,0.02149272,0.269048597,0.021084837000000002,0.29004351300000003,2.213625141,4.527329375,-1.4326385380000002,0.044017545,0.215641307,1.100439883,,5456,0.004582111,0,0,1,136400,0,25,0,25,1,0,0,0,1.0
568,waveform-noise,0.150297781,0.9783811179999999,0.970349197,-0.9446522340000001,0.9069536690000001,-0.337501841,0.945978565,0.935859953,-0.562765951,-0.256897207,0.9739940429999999,0.614721078,0.9943788490000001,0.875731905,0.306529537,-0.043226825,-0.24184090100000002,0.514819405,0.7240223509999999,0.291243983,0.447006589,0.521205927,-0.20504848899999997,0.318812528,0.786485491,0.14940825,-0.259697881,0.906422416,-0.936110953,0.96634093,-0.186485437,0.953201667,0.97740784,-0.468652985,-0.35539710399999996,0.999016549,0.742247966,0.976224682,0.773706435,-0.901750631,0.793708761,-0.495120109,0.882141773,0.84298779,-0.659136672,-0.153203946,0.899138406,0.438271755,0.96104605,0.960710649,-0.895507245,0.240762929,-0.9699977129999999,-0.9272154840000001,0.421539273,0.124582852,-0.925899996,-0.637109351,-0.946786117,-0.800636393,0.003887851,0.919244753,0.983020637,-0.293445033,-0.365065362,0.96912922,0.8581812740000001,0.8997576490000001,0.620700328,-0.199455138,-0.033894468,0.5157990729999999,-0.366037292,-0.17469005399999998,0.46907921799999996,-0.33123719100000004,-0.652460387,0.947926198,-0.377612444,-0.208960077,0.94189441,0.678936808,0.95829816,0.752484479,-0.354354987,-0.348871936,0.9772473290000001,0.818801297,0.931036885,0.686461731,0.40031604200000004,-0.46333936700000006,-0.044946633,-0.551134186,-0.7352624640000001,-0.368024742,-0.5572474270000001,-0.261194388,-0.02525641,0.751273909,0.9687657890000001,0.76516443,0.613318985,0.213248986,0.8616118190000001,0.196721311,0.032786885,0.0,0.06557377,0.06557377,0.06557377,0.262295082,0.196721311,0.09836065599999999,0.09836065599999999,0.0,0.06557377,0.06557377,0.032786885,0.131147541,0.06557377,0.131147541,0.229508197,0.229508197,1.0,0.15134218800000002,0.071063242,-0.014371458,0.05283088,0.328055655,0.087069177,0.313023075,-0.022703429,0.37170146,0.043226423,0.37978159100000003,-0.404664911,0.33649830700000005,-1.5085243080000001,0.0458091,0.209923625,1.0078,,5000,0.0044,0,0,1,110000,0,22,0,22,0,1,0,0,0.0
569,waveform-noise,0.150297781,0.9783811179999999,0.970349197,-0.9446522340000001,0.9069536690000001,-0.337501841,0.945978565,0.935859953,-0.562765951,-0.256897207,0.9739940429999999,0.614721078,0.9943788490000001,0.875731905,0.306529537,-0.043226825,-0.24184090100000002,0.514819405,0.7240223509999999,0.291243983,0.447006589,0.521205927,-0.20504848899999997,0.318812528,0.786485491,0.14940825,-0.259697881,0.906422416,-0.936110953,0.96634093,-0.186485437,0.953201667,0.97740784,-0.468652985,-0.35539710399999996,0.999016549,0.742247966,0.976224682,0.773706435,-0.901750631,0.793708761,-0.495120109,0.882141773,0.84298779,-0.659136672,-0.153203946,0.899138406,0.438271755,0.96104605,0.960710649,-0.895507245,0.240762929,-0.9699977129999999,-0.9272154840000001,0.421539273,0.124582852,-0.925899996,-0.637109351,-0.946786117,-0.800636393,0.003887851,0.919244753,0.983020637,-0.293445033,-0.365065362,0.96912922,0.8581812740000001,0.8997576490000001,0.620700328,-0.199455138,-0.033894468,0.5157990729999999,-0.366037292,-0.17469005399999998,0.46907921799999996,-0.33123719100000004,-0.652460387,0.947926198,-0.377612444,-0.208960077,0.94189441,0.678936808,0.95829816,0.752484479,-0.354354987,-0.348871936,0.9772473290000001,0.818801297,0.931036885,0.686461731,0.40031604200000004,-0.46333936700000006,-0.044946633,-0.551134186,-0.7352624640000001,-0.368024742,-0.5572474270000001,-0.261194388,-0.02525641,0.751273909,0.9687657890000001,0.76516443,0.613318985,0.213248986,0.8616118190000001,0.196721311,0.032786885,0.0,0.06557377,0.06557377,0.06557377,0.262295082,0.196721311,0.09836065599999999,0.09836065599999999,0.0,0.06557377,0.06557377,0.032786885,0.131147541,0.06557377,0.131147541,0.229508197,0.229508197,1.0,0.15134218800000002,0.071063242,-0.014371458,0.05283088,0.328055655,0.087069177,0.313023075,-0.022703429,0.37170146,0.043226423,0.37978159100000003,-0.404664911,0.33649830700000005,-1.5085243080000001,0.0458091,0.209923625,1.0078,,5000,0.0044,0,0,1,110000,0,22,0,22,0,0,0,1,0.0
570,waveform-noise,0.150297781,0.9783811179999999,0.970349197,-0.9446522340000001,0.9069536690000001,-0.337501841,0.945978565,0.935859953,-0.562765951,-0.256897207,0.9739940429999999,0.614721078,0.9943788490000001,0.875731905,0.306529537,-0.043226825,-0.24184090100000002,0.514819405,0.7240223509999999,0.291243983,0.447006589,0.521205927,-0.20504848899999997,0.318812528,0.786485491,0.14940825,-0.259697881,0.906422416,-0.936110953,0.96634093,-0.186485437,0.953201667,0.97740784,-0.468652985,-0.35539710399999996,0.999016549,0.742247966,0.976224682,0.773706435,-0.901750631,0.793708761,-0.495120109,0.882141773,0.84298779,-0.659136672,-0.153203946,0.899138406,0.438271755,0.96104605,0.960710649,-0.895507245,0.240762929,-0.9699977129999999,-0.9272154840000001,0.421539273,0.124582852,-0.925899996,-0.637109351,-0.946786117,-0.800636393,0.003887851,0.919244753,0.983020637,-0.293445033,-0.365065362,0.96912922,0.8581812740000001,0.8997576490000001,0.620700328,-0.199455138,-0.033894468,0.5157990729999999,-0.366037292,-0.17469005399999998,0.46907921799999996,-0.33123719100000004,-0.652460387,0.947926198,-0.377612444,-0.208960077,0.94189441,0.678936808,0.95829816,0.752484479,-0.354354987,-0.348871936,0.9772473290000001,0.818801297,0.931036885,0.686461731,0.40031604200000004,-0.46333936700000006,-0.044946633,-0.551134186,-0.7352624640000001,-0.368024742,-0.5572474270000001,-0.261194388,-0.02525641,0.751273909,0.9687657890000001,0.76516443,0.613318985,0.213248986,0.8616118190000001,0.196721311,0.032786885,0.0,0.06557377,0.06557377,0.06557377,0.262295082,0.196721311,0.09836065599999999,0.09836065599999999,0.0,0.06557377,0.06557377,0.032786885,0.131147541,0.06557377,0.131147541,0.229508197,0.229508197,1.0,0.15134218800000002,0.071063242,-0.014371458,0.05283088,0.328055655,0.087069177,0.313023075,-0.022703429,0.37170146,0.043226423,0.37978159100000003,-0.404664911,0.33649830700000005,-1.5085243080000001,0.0458091,0.209923625,1.0078,,5000,0.0044,0,0,1,110000,0,22,0,22,0,0,1,0,1.0
571,waveform-noise,0.150297781,0.9783811179999999,0.970349197,-0.9446522340000001,0.9069536690000001,-0.337501841,0.945978565,0.935859953,-0.562765951,-0.256897207,0.9739940429999999,0.614721078,0.9943788490000001,0.875731905,0.306529537,-0.043226825,-0.24184090100000002,0.514819405,0.7240223509999999,0.291243983,0.447006589,0.521205927,-0.20504848899999997,0.318812528,0.786485491,0.14940825,-0.259697881,0.906422416,-0.936110953,0.96634093,-0.186485437,0.953201667,0.97740784,-0.468652985,-0.35539710399999996,0.999016549,0.742247966,0.976224682,0.773706435,-0.901750631,0.793708761,-0.495120109,0.882141773,0.84298779,-0.659136672,-0.153203946,0.899138406,0.438271755,0.96104605,0.960710649,-0.895507245,0.240762929,-0.9699977129999999,-0.9272154840000001,0.421539273,0.124582852,-0.925899996,-0.637109351,-0.946786117,-0.800636393,0.003887851,0.919244753,0.983020637,-0.293445033,-0.365065362,0.96912922,0.8581812740000001,0.8997576490000001,0.620700328,-0.199455138,-0.033894468,0.5157990729999999,-0.366037292,-0.17469005399999998,0.46907921799999996,-0.33123719100000004,-0.652460387,0.947926198,-0.377612444,-0.208960077,0.94189441,0.678936808,0.95829816,0.752484479,-0.354354987,-0.348871936,0.9772473290000001,0.818801297,0.931036885,0.686461731,0.40031604200000004,-0.46333936700000006,-0.044946633,-0.551134186,-0.7352624640000001,-0.368024742,-0.5572474270000001,-0.261194388,-0.02525641,0.751273909,0.9687657890000001,0.76516443,0.613318985,0.213248986,0.8616118190000001,0.196721311,0.032786885,0.0,0.06557377,0.06557377,0.06557377,0.262295082,0.196721311,0.09836065599999999,0.09836065599999999,0.0,0.06557377,0.06557377,0.032786885,0.131147541,0.06557377,0.131147541,0.229508197,0.229508197,1.0,0.15134218800000002,0.071063242,-0.014371458,0.05283088,0.328055655,0.087069177,0.313023075,-0.022703429,0.37170146,0.043226423,0.37978159100000003,-0.404664911,0.33649830700000005,-1.5085243080000001,0.0458091,0.209923625,1.0078,,5000,0.0044,0,0,1,110000,0,22,0,22,1,0,0,0,0.0
572,waveform,0.128980074,0.9256089940000001,0.9566470509999999,-0.888812831,0.846609152,-0.353608026,0.871968132,0.843888416,-0.4447174,-0.01474439,0.9277146609999999,0.48893172799999995,0.98032381,0.845545778,0.41892145399999997,-0.095451791,-0.256197236,0.587648735,0.7230877040000001,0.41632210799999997,0.57248591,0.565911277,-0.3557797,0.41582738700000005,0.8245241440000001,0.224211164,-0.298507108,0.8048612509999999,-0.8545763140000001,0.97219099,-0.098433916,0.94215583,0.9659195420000001,-0.25613214100000004,-0.24933160199999999,0.998758583,0.7282148279999999,0.96585159,0.634352339,-0.8507685709999999,0.6903921829999999,-0.521757454,0.7486824940000001,0.686493165,-0.573730089,0.14472780300000002,0.8094277740000001,0.276798235,0.904844205,0.953038148,-0.83098251,0.239509499,-0.886347936,-0.830903367,0.248448931,-0.13904686900000002,-0.8462062909999999,-0.503548831,-0.89161807,-0.758526404,0.062811344,0.928340328,0.97840271,-0.105712852,-0.284898566,0.96933534,0.8321044890000001,0.898023995,0.497892482,-0.129721529,0.076320467,0.444816695,-0.526652832,-0.09421011300000001,0.560847592,-0.289492483,-0.653749872,0.949297652,-0.10926965699999999,-0.134841228,0.928229368,0.644107786,0.9292470420000001,0.5804563460000001,-0.092479917,-0.297908721,0.959881787,0.8120345240000001,0.900769862,0.48663973299999996,0.12874131800000002,-0.27170135300000003,0.063791898,-0.358212462,-0.661701408,-0.252234503,-0.59973267,-0.09282096699999999,0.309310311,0.731309993,0.9628059520000001,0.641830707,0.558188484,0.056398982,0.767761233,0.0,0.290909091,0.036363636,0.072727273,0.181818182,0.036363636,0.109090909,0.327272727,0.181818182,0.218181818,0.145454545,0.109090909,0.145454545,0.036363636,0.254545455,0.218181818,0.181818182,0.181818182,0.363636364,1.0,0.11661971900000001,0.034924984,0.013622473000000001,0.19313773399999998,0.330462985,0.19093254,0.35289379299999996,-0.006924989,0.198776838,0.021295803999999998,0.27938684399999997,-0.229334409,0.32636861899999997,-1.5058784619999999,0.02420975,0.153115943,0.9926,,5000,0.0082,0,0,1,205000,0,41,0,41,0,1,0,0,0.0
573,waveform,0.128980074,0.9256089940000001,0.9566470509999999,-0.888812831,0.846609152,-0.353608026,0.871968132,0.843888416,-0.4447174,-0.01474439,0.9277146609999999,0.48893172799999995,0.98032381,0.845545778,0.41892145399999997,-0.095451791,-0.256197236,0.587648735,0.7230877040000001,0.41632210799999997,0.57248591,0.565911277,-0.3557797,0.41582738700000005,0.8245241440000001,0.224211164,-0.298507108,0.8048612509999999,-0.8545763140000001,0.97219099,-0.098433916,0.94215583,0.9659195420000001,-0.25613214100000004,-0.24933160199999999,0.998758583,0.7282148279999999,0.96585159,0.634352339,-0.8507685709999999,0.6903921829999999,-0.521757454,0.7486824940000001,0.686493165,-0.573730089,0.14472780300000002,0.8094277740000001,0.276798235,0.904844205,0.953038148,-0.83098251,0.239509499,-0.886347936,-0.830903367,0.248448931,-0.13904686900000002,-0.8462062909999999,-0.503548831,-0.89161807,-0.758526404,0.062811344,0.928340328,0.97840271,-0.105712852,-0.284898566,0.96933534,0.8321044890000001,0.898023995,0.497892482,-0.129721529,0.076320467,0.444816695,-0.526652832,-0.09421011300000001,0.560847592,-0.289492483,-0.653749872,0.949297652,-0.10926965699999999,-0.134841228,0.928229368,0.644107786,0.9292470420000001,0.5804563460000001,-0.092479917,-0.297908721,0.959881787,0.8120345240000001,0.900769862,0.48663973299999996,0.12874131800000002,-0.27170135300000003,0.063791898,-0.358212462,-0.661701408,-0.252234503,-0.59973267,-0.09282096699999999,0.309310311,0.731309993,0.9628059520000001,0.641830707,0.558188484,0.056398982,0.767761233,0.0,0.290909091,0.036363636,0.072727273,0.181818182,0.036363636,0.109090909,0.327272727,0.181818182,0.218181818,0.145454545,0.109090909,0.145454545,0.036363636,0.254545455,0.218181818,0.181818182,0.181818182,0.363636364,1.0,0.11661971900000001,0.034924984,0.013622473000000001,0.19313773399999998,0.330462985,0.19093254,0.35289379299999996,-0.006924989,0.198776838,0.021295803999999998,0.27938684399999997,-0.229334409,0.32636861899999997,-1.5058784619999999,0.02420975,0.153115943,0.9926,,5000,0.0082,0,0,1,205000,0,41,0,41,0,0,0,1,0.0
574,waveform,0.128980074,0.9256089940000001,0.9566470509999999,-0.888812831,0.846609152,-0.353608026,0.871968132,0.843888416,-0.4447174,-0.01474439,0.9277146609999999,0.48893172799999995,0.98032381,0.845545778,0.41892145399999997,-0.095451791,-0.256197236,0.587648735,0.7230877040000001,0.41632210799999997,0.57248591,0.565911277,-0.3557797,0.41582738700000005,0.8245241440000001,0.224211164,-0.298507108,0.8048612509999999,-0.8545763140000001,0.97219099,-0.098433916,0.94215583,0.9659195420000001,-0.25613214100000004,-0.24933160199999999,0.998758583,0.7282148279999999,0.96585159,0.634352339,-0.8507685709999999,0.6903921829999999,-0.521757454,0.7486824940000001,0.686493165,-0.573730089,0.14472780300000002,0.8094277740000001,0.276798235,0.904844205,0.953038148,-0.83098251,0.239509499,-0.886347936,-0.830903367,0.248448931,-0.13904686900000002,-0.8462062909999999,-0.503548831,-0.89161807,-0.758526404,0.062811344,0.928340328,0.97840271,-0.105712852,-0.284898566,0.96933534,0.8321044890000001,0.898023995,0.497892482,-0.129721529,0.076320467,0.444816695,-0.526652832,-0.09421011300000001,0.560847592,-0.289492483,-0.653749872,0.949297652,-0.10926965699999999,-0.134841228,0.928229368,0.644107786,0.9292470420000001,0.5804563460000001,-0.092479917,-0.297908721,0.959881787,0.8120345240000001,0.900769862,0.48663973299999996,0.12874131800000002,-0.27170135300000003,0.063791898,-0.358212462,-0.661701408,-0.252234503,-0.59973267,-0.09282096699999999,0.309310311,0.731309993,0.9628059520000001,0.641830707,0.558188484,0.056398982,0.767761233,0.0,0.290909091,0.036363636,0.072727273,0.181818182,0.036363636,0.109090909,0.327272727,0.181818182,0.218181818,0.145454545,0.109090909,0.145454545,0.036363636,0.254545455,0.218181818,0.181818182,0.181818182,0.363636364,1.0,0.11661971900000001,0.034924984,0.013622473000000001,0.19313773399999998,0.330462985,0.19093254,0.35289379299999996,-0.006924989,0.198776838,0.021295803999999998,0.27938684399999997,-0.229334409,0.32636861899999997,-1.5058784619999999,0.02420975,0.153115943,0.9926,,5000,0.0082,0,0,1,205000,0,41,0,41,0,0,1,0,1.0
575,waveform,0.128980074,0.9256089940000001,0.9566470509999999,-0.888812831,0.846609152,-0.353608026,0.871968132,0.843888416,-0.4447174,-0.01474439,0.9277146609999999,0.48893172799999995,0.98032381,0.845545778,0.41892145399999997,-0.095451791,-0.256197236,0.587648735,0.7230877040000001,0.41632210799999997,0.57248591,0.565911277,-0.3557797,0.41582738700000005,0.8245241440000001,0.224211164,-0.298507108,0.8048612509999999,-0.8545763140000001,0.97219099,-0.098433916,0.94215583,0.9659195420000001,-0.25613214100000004,-0.24933160199999999,0.998758583,0.7282148279999999,0.96585159,0.634352339,-0.8507685709999999,0.6903921829999999,-0.521757454,0.7486824940000001,0.686493165,-0.573730089,0.14472780300000002,0.8094277740000001,0.276798235,0.904844205,0.953038148,-0.83098251,0.239509499,-0.886347936,-0.830903367,0.248448931,-0.13904686900000002,-0.8462062909999999,-0.503548831,-0.89161807,-0.758526404,0.062811344,0.928340328,0.97840271,-0.105712852,-0.284898566,0.96933534,0.8321044890000001,0.898023995,0.497892482,-0.129721529,0.076320467,0.444816695,-0.526652832,-0.09421011300000001,0.560847592,-0.289492483,-0.653749872,0.949297652,-0.10926965699999999,-0.134841228,0.928229368,0.644107786,0.9292470420000001,0.5804563460000001,-0.092479917,-0.297908721,0.959881787,0.8120345240000001,0.900769862,0.48663973299999996,0.12874131800000002,-0.27170135300000003,0.063791898,-0.358212462,-0.661701408,-0.252234503,-0.59973267,-0.09282096699999999,0.309310311,0.731309993,0.9628059520000001,0.641830707,0.558188484,0.056398982,0.767761233,0.0,0.290909091,0.036363636,0.072727273,0.181818182,0.036363636,0.109090909,0.327272727,0.181818182,0.218181818,0.145454545,0.109090909,0.145454545,0.036363636,0.254545455,0.218181818,0.181818182,0.181818182,0.363636364,1.0,0.11661971900000001,0.034924984,0.013622473000000001,0.19313773399999998,0.330462985,0.19093254,0.35289379299999996,-0.006924989,0.198776838,0.021295803999999998,0.27938684399999997,-0.229334409,0.32636861899999997,-1.5058784619999999,0.02420975,0.153115943,0.9926,,5000,0.0082,0,0,1,205000,0,41,0,41,1,0,0,0,0.0
576,white-clover,-0.91027858,0.92685109,0.9931689440000001,-0.92654267,-0.7062075059999999,-0.215605863,-0.215605863,-0.703006417,-0.93790619,-0.8224974070000001,0.9168854590000001,-0.890094148,0.967834338,0.979806741,-0.79748503,-0.91852276,0.961341742,0.7700279409999999,-0.187590404,-0.187590404,0.834905984,0.98924008,0.8520520340000001,-0.7843941090000001,0.991354533,-0.852523217,-0.9144957579999999,0.884351096,-0.885898069,-0.661539876,-0.21489843,-0.21489843,-0.480570796,-0.843539791,-0.910752535,0.9955220690000001,-0.740380218,0.983669272,0.843151634,-0.9118625579999999,-0.6906798590000001,-0.214878741,-0.214878741,-0.7478156309999999,-0.9371140659999999,-0.7773082790000001,0.871949614,-0.9081394290000001,0.93843899,0.994251558,0.731278797,-0.119979006,-0.119979006,0.7377291970000001,0.977281666,0.92240796,-0.8730200229999999,0.929705498,-0.9240891940000001,-0.888181676,-0.187586108,-0.187586108,0.604433859,0.774345295,0.71636322,-0.6751099309999999,0.7666006340000001,-0.667712496,-0.6867435390000001,1.0,-0.187590404,-0.119979006,-0.187586108,-0.214876281,-0.18758396,-0.21486889899999997,-0.21486889899999997,-0.187590404,-0.119979006,-0.187586108,-0.214876281,-0.18758396,-0.21486889899999997,-0.21486889899999997,0.802295895,0.528375779,-0.454515265,0.8810818859999999,-0.58021963,-0.78203117,0.87179159,-0.83156383,0.9744978259999999,-0.8935217679999999,-0.9281863340000001,-0.907566875,0.79050967,-0.8910696090000001,-0.732431783,-0.726837592,0.975002577,0.8307206090000001,-0.806439793,-0.9170979709999999,0.904593963,0.490566038,0.41509434,0.377358491,0.188679245,0.037735849,0.075471698,0.0,0.452830189,0.528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.037735849,0.037735849,0.264150943,0.33962264200000003,1.0,1.575674394,1.158433586,,0.15467288099999998,0.30955775399999996,,,0.083733209,0.306831726,,,4.241267715,9.704056876000001,,14.01584018,9.45173584,,,63,0.507936508,0,0,1,2016,0,32,0,32,0,1,0,0,0.0
577,white-clover,-0.91027858,0.92685109,0.9931689440000001,-0.92654267,-0.7062075059999999,-0.215605863,-0.215605863,-0.703006417,-0.93790619,-0.8224974070000001,0.9168854590000001,-0.890094148,0.967834338,0.979806741,-0.79748503,-0.91852276,0.961341742,0.7700279409999999,-0.187590404,-0.187590404,0.834905984,0.98924008,0.8520520340000001,-0.7843941090000001,0.991354533,-0.852523217,-0.9144957579999999,0.884351096,-0.885898069,-0.661539876,-0.21489843,-0.21489843,-0.480570796,-0.843539791,-0.910752535,0.9955220690000001,-0.740380218,0.983669272,0.843151634,-0.9118625579999999,-0.6906798590000001,-0.214878741,-0.214878741,-0.7478156309999999,-0.9371140659999999,-0.7773082790000001,0.871949614,-0.9081394290000001,0.93843899,0.994251558,0.731278797,-0.119979006,-0.119979006,0.7377291970000001,0.977281666,0.92240796,-0.8730200229999999,0.929705498,-0.9240891940000001,-0.888181676,-0.187586108,-0.187586108,0.604433859,0.774345295,0.71636322,-0.6751099309999999,0.7666006340000001,-0.667712496,-0.6867435390000001,1.0,-0.187590404,-0.119979006,-0.187586108,-0.214876281,-0.18758396,-0.21486889899999997,-0.21486889899999997,-0.187590404,-0.119979006,-0.187586108,-0.214876281,-0.18758396,-0.21486889899999997,-0.21486889899999997,0.802295895,0.528375779,-0.454515265,0.8810818859999999,-0.58021963,-0.78203117,0.87179159,-0.83156383,0.9744978259999999,-0.8935217679999999,-0.9281863340000001,-0.907566875,0.79050967,-0.8910696090000001,-0.732431783,-0.726837592,0.975002577,0.8307206090000001,-0.806439793,-0.9170979709999999,0.904593963,0.490566038,0.41509434,0.377358491,0.188679245,0.037735849,0.075471698,0.0,0.452830189,0.528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.037735849,0.037735849,0.264150943,0.33962264200000003,1.0,1.575674394,1.158433586,,0.15467288099999998,0.30955775399999996,,,0.083733209,0.306831726,,,4.241267715,9.704056876000001,,14.01584018,9.45173584,,,63,0.507936508,0,0,1,2016,0,32,0,32,0,0,0,1,0.0
578,white-clover,-0.91027858,0.92685109,0.9931689440000001,-0.92654267,-0.7062075059999999,-0.215605863,-0.215605863,-0.703006417,-0.93790619,-0.8224974070000001,0.9168854590000001,-0.890094148,0.967834338,0.979806741,-0.79748503,-0.91852276,0.961341742,0.7700279409999999,-0.187590404,-0.187590404,0.834905984,0.98924008,0.8520520340000001,-0.7843941090000001,0.991354533,-0.852523217,-0.9144957579999999,0.884351096,-0.885898069,-0.661539876,-0.21489843,-0.21489843,-0.480570796,-0.843539791,-0.910752535,0.9955220690000001,-0.740380218,0.983669272,0.843151634,-0.9118625579999999,-0.6906798590000001,-0.214878741,-0.214878741,-0.7478156309999999,-0.9371140659999999,-0.7773082790000001,0.871949614,-0.9081394290000001,0.93843899,0.994251558,0.731278797,-0.119979006,-0.119979006,0.7377291970000001,0.977281666,0.92240796,-0.8730200229999999,0.929705498,-0.9240891940000001,-0.888181676,-0.187586108,-0.187586108,0.604433859,0.774345295,0.71636322,-0.6751099309999999,0.7666006340000001,-0.667712496,-0.6867435390000001,1.0,-0.187590404,-0.119979006,-0.187586108,-0.214876281,-0.18758396,-0.21486889899999997,-0.21486889899999997,-0.187590404,-0.119979006,-0.187586108,-0.214876281,-0.18758396,-0.21486889899999997,-0.21486889899999997,0.802295895,0.528375779,-0.454515265,0.8810818859999999,-0.58021963,-0.78203117,0.87179159,-0.83156383,0.9744978259999999,-0.8935217679999999,-0.9281863340000001,-0.907566875,0.79050967,-0.8910696090000001,-0.732431783,-0.726837592,0.975002577,0.8307206090000001,-0.806439793,-0.9170979709999999,0.904593963,0.490566038,0.41509434,0.377358491,0.188679245,0.037735849,0.075471698,0.0,0.452830189,0.528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.037735849,0.037735849,0.264150943,0.33962264200000003,1.0,1.575674394,1.158433586,,0.15467288099999998,0.30955775399999996,,,0.083733209,0.306831726,,,4.241267715,9.704056876000001,,14.01584018,9.45173584,,,63,0.507936508,0,0,1,2016,0,32,0,32,0,0,1,0,1.0
