f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,clase
0.280068,-0.908122,0.630274,-0.163306,-0.466415,0.189221,-1.50644,-1.06167,-0.770527,0.127453,-0.714595,0.35233,0.978473,-0.790586,-0.270705,-0.429796,-0.209937,-0.24916,-1.08327,-0.24916,-0.722773,-0.849028,-0.419131,-0.512364,-0.0808456,-0.30792,-0.183195,-0.538748,-0.631043,-0.445612,-0.334594,-0.316278,-0.310023,-0.234102,-0.365099,14
0.861021,1.09759,0.630274,-0.163306,-0.466415,-0.812347,0.343469,0.512882,-0.770527,1.35021,-0.714595,0.35233,0.978473,-0.790586,-0.270705,-0.429796,-0.209937,-0.24916,-1.08327,-0.24916,-0.722773,-0.849028,-0.419131,-0.512364,-0.0808456,-0.30792,-0.183195,-0.538748,-0.631043,-0.445612,-0.334594,-0.316278,-0.310023,-0.234102,-0.365099,14
0.280068,-0.908122,0.630274,1.40341,-0.466415,-0.812347,1.26842,0.512882,0.849691,-1.0953,-0.714595,0.35233,0.978473,-0.790586,-0.270705,-0.429796,-0.209937,-0.24916,0.920125,-0.24916,1.62115,0.986546,-0.419131,1.94538,-0.0808456,-0.30792,-0.183195,0.528321,0.0256695,-0.445612,-0.334594,-0.316278,-0.310023,-0.234102,-0.365099,14
0.861021,-0.908122,0.630274,-0.163306,-0.466415,-0.812347,0.343469,-1.06167,-0.770527,-1.0953,-0.714595,0.35233,0.978473,-0.790586,-0.270705,-0.429796,-0.209937,-0.24916,0.920125,-0.24916,1.62115,0.986546,-0.419131,1.94538,-0.0808456,-0.30792,-0.183195,0.528321,0.0256695,-0.445612,-0.334594,-0.316278,-0.310023,-0.234102,-0.365099,14
0.861021,-0.908122,0.630274,1.40341,-0.466415,0.189221,-1.50644,-1.06167,-0.770527,0.127453,-0.714595,0.35233,0.978473,-0.790586,-0.270705,-0.429796,-0.209937,-0.24916,0.920125,-0.24916,1.62115,0.986546,-0.419131,1.94538,-0.0808456,-0.30792,-0.183195,0.528321,0.0256695,-0.445612,-0.334594,-0.316278,-0.310023,-0.234102,-0.365099,14
0.861021,1.09759,0.630274,-0.163306,-0.466415,0.189221,1.26842,-1.06167,0.849691,1.35021,-0.714595,0.35233,0.978473,-0.790586,-0.270705,-0.429796,-0.209937,-0.24916,0.920125,-0.24916,1.62115,0.986546,-0.419131,1.94538,-0.0808456,-0.30792,-0.183195,0.528321,0.0256695,-0.445612,-0.334594,-0.316278,-0.310023,-0.234102,-0.365099,14
0.861021,-0.908122,0.630274,1.40341,-0.466415,1.19079,1.26842,-1.06167,-0.770527,-1.0953,-0.714595,-2.829,-1.08607,-0.790586,-1.70357,-0.429796,-0.209937,-0.24916,0.920125,-0.24916,-0.722773,-0.849028,2.37812,-0.512364,-0.0808456,-0.30792,-0.183195,0.528321,0.682382,-0.445612,2.97896,3.15148,3.21506,4.25773,-0.365099,15
1.44197,-0.908122,0.630274,1.40341,-0.466415,0.189221,1.26842,-1.06167,-0.770527,0.127453,-0.714595,-2.829,-1.08607,-0.790586,-1.70357,-0.429796,-0.209937,-0.24916,0.920125,-0.24916,-0.722773,-0.849028,2.37812,-0.512364,-0.0808456,-0.30792,-0.183195,0.528321,0.682382,2.2368,2.97896,3.15148,3.21506,4.25773,-0.365099,15
0.861021,-0.908122,0.630274,1.40341,-0.466415,1.19079,1.26842,-1.06167,-0.770527,-1.0953,-0.714595,-2.829,-1.08607,-0.790586,-1.70357,-0.429796,-0.209937,-0.24916,0.920125,-0.24916,-0.722773,-0.849028,2.37812,-0.512364,-0.0808456,-0.30792,-0.183195,0.528321,0.682382,2.2368,2.97896,3.15148,3.21506,4.25773,-0.365099,15
-1.46279,1.09759,-0.686012,1.40341,-0.466415,1.19079,-1.50644,-1.06167,-0.770527,1.35021,-0.714595,-2.829,-1.08607,-0.790586,-1.70357,-0.429796,-0.209937,-0.24916,0.920125,-0.24916,-0.722773,-0.849028,2.37812,-0.512364,-0.0808456,-0.30792,-0.183195,0.528321,0.682382,-0.445612,2.97896,3.15148,3.21506,4.25773,-0.365099,15
0.861021,-0.908122,0.630274,1.40341,-0.466415,0.189221,1.26842,-1.06167,-0.770527,-1.0953,-0.714595,-2.829,-1.08607,-0.790586,-1.70357,-0.429796,-0.209937,-0.24916,0.920125,-0.24916,-0.722773,-0.849028,2.37812,-0.512364,-0.0808456,-0.30792,-0.183195,0.528321,0.682382,2.2368,2.97896,3.15148,3.21506,4.25773,-0.365099,15
0.861021,-0.908122,0.630274,1.40341,-0.466415,0.189221,1.26842,-1.06167,-0.770527,-1.0953,-0.714595,-2.829,-1.08607,-0.790586,-1.70357,-0.429796,-0.209937,-0.24916,0.920125,-0.24916,-0.722773,-0.849028,2.37812,-0.512364,-0.0808456,-0.30792,-0.183195,0.528321,0.682382,2.2368,2.97896,3.15148,3.21506,4.25773,-0.365099,15
-0.881836,-0.908122,-2.0023,-1.73002,-0.466415,0.189221,-0.581487,-1.06167,-0.770527,-1.0953,1.39484,0.35233,-1.08607,-0.790586,-1.70357,-0.429796,-0.209937,-0.24916,-1.08327,-0.24916,-0.722773,-0.849028,-0.419131,-0.512364,-0.0808456,-0.30792,-0.183195,1.59539,-0.631043,2.2368,-0.334594,-0.316278,3.21506,-0.234102,4.40449,16
-0.300884,-0.908122,-2.0023,-1.73002,-0.466415,1.19079,0.343469,-1.06167,-0.770527,-1.0953,1.39484,0.35233,-1.08607,-0.790586,-1.70357,-0.429796,-0.209937,-0.24916,-1.08327,-0.24916,-0.722773,-0.849028,-0.419131,-0.512364,-0.0808456,-0.30792,-0.183195,1.59539,-0.631043,2.2368,-0.334594,-0.316278,3.21506,-0.234102,4.40449,16
0.280068,-0.908122,-2.0023,-1.73002,-0.466415,1.19079,0.343469,-1.06167,-0.770527,-1.0953,1.39484,0.35233,-1.08607,-0.790586,-1.70357,-0.429796,-0.209937,-0.24916,-1.08327,-0.24916,-0.722773,-0.849028,-0.419131,-0.512364,-0.0808456,-0.30792,-0.183195,1.59539,-0.631043,2.2368,-0.334594,-0.316278,3.21506,-0.234102,4.40449,16
-0.300884,-0.908122,-2.0023,-1.73002,-0.466415,0.189221,-0.581487,-1.06167,-0.770527,-1.0953,1.39484,0.35233,-1.08607,-0.790586,-1.70357,-0.429796,-0.209937,-0.24916,-1.08327,-0.24916,-0.722773,-0.849028,-0.419131,-0.512364,-0.0808456,-0.30792,-0.183195,1.59539,-0.631043,2.2368,-0.334594,-0.316278,3.21506,-0.234102,4.40449,16
-0.300884,-0.908122,-2.0023,-1.73002,-0.466415,0.189221,-0.581487,-1.06167,-0.770527,-1.0953,1.39484,0.35233,-1.08607,-0.790586,-1.70357,-0.429796,-0.209937,-0.24916,-1.08327,-0.24916,-0.722773,-0.849028,-0.419131,-0.512364,-0.0808456,-0.30792,-0.183195,1.59539,-0.631043,2.2368,-0.334594,-0.316278,3.21506,-0.234102,4.40449,16
0.280068,-0.908122,-2.0023,-1.73002,-0.466415,0.189221,-0.581487,-1.06167,-0.770527,-1.0953,1.39484,0.35233,-1.08607,-0.790586,-1.70357,-0.429796,-0.209937,-0.24916,-1.08327,-0.24916,-0.722773,-0.849028,-0.419131,-0.512364,-0.0808456,-0.30792,-0.183195,1.59539,-0.631043,2.2368,-0.334594,-0.316278,3.21506,-0.234102,4.40449,16
-1.46279,1.09759,-2.0023,-1.73002,-0.466415,-0.812347,-1.50644,-1.06167,-0.770527,-1.0953,1.39484,0.35233,0.978473,0.260106,-0.270705,-0.429796,4.74781,-0.24916,0.920125,-0.24916,-0.722773,-0.849028,-0.419131,-0.512364,-0.0808456,-0.30792,-0.183195,2.66246,-0.631043,-0.445612,-0.334594,-0.316278,-0.310023,-0.234102,2.0197,17
-2.04374,1.09759,-2.0023,-1.73002,-0.466415,-1.81392,1.26842,-1.06167,-0.770527,-1.0953,1.39484,0.35233,-1.08607,1.3108,1.16216,-0.429796,4.74781,-0.24916,0.920125,-0.24916,-0.722773,-0.849028,-0.419131,-0.512364,-0.0808456,-0.30792,-0.183195,2.66246,-0.631043,-0.445612,-0.334594,-0.316278,-0.310023,-0.234102,2.0197,17
-1.46279,1.09759,-2.0023,-1.73002,-0.466415,-1.81392,-1.50644,-1.06167,-0.770527,-1.0953,1.39484,0.35233,-1.08607,1.3108,1.16216,-0.429796,4.74781,-0.24916,0.920125,-0.24916,-0.722773,-0.849028,-0.419131,-0.512364,-0.0808456,-0.30792,-0.183195,2.66246,-0.631043,-0.445612,-0.334594,-0.316278,-0.310023,-0.234102,2.0197,17
-1.46279,1.09759,-2.0023,-1.73002,-0.466415,-0.812347,1.26842,-1.06167,-0.770527,-1.0953,1.39484,0.35233,0.978473,0.260106,-0.270705,-0.429796,4.74781,-0.24916,0.920125,-0.24916,-0.722773,-0.849028,-0.419131,-0.512364,-0.0808456,-0.30792,-0.183195,2.66246,-0.631043,-0.445612,-0.334594,-0.316278,-0.310023,-0.234102,2.0197,17
-2.04374,-0.908122,-2.0023,-1.73002,-0.466415,-1.81392,-1.50644,-1.06167,-0.770527,-1.0953,-0.714595,-2.829,-1.08607,-0.790586,-1.70357,-0.429796,-0.209937,-0.24916,-1.08327,-0.24916,-0.722773,-0.849028,-0.419131,-0.512364,-0.0808456,-0.30792,-0.183195,-0.538748,-0.631043,-0.445612,-0.334594,-0.316278,-0.310023,-0.234102,-0.365099,0
6,-1.61E-16,2,1,2.40E-16,1,5.42E-17,1,1.09E-16,2,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,3,1,1,1,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,0
3,-1.61E-16,2,1,2.40E-16,2,5.42E-17,2,1,1,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,3,-2.45E-16,1,1,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,0
4,-1.61E-16,2,1,2.40E-16,3,5.42E-17,2,1.09E-16,2,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,3,1,1,1,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,0
5,-1.61E-16,2,1,2.40E-16,1,5.42E-17,1,1.09E-16,1,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,3,-2.45E-16,1,1,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,0
3,-1.61E-16,2,1,2.40E-16,3,5.42E-17,1,1.09E-16,1,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,3,-2.45E-16,1,1,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,0
5,-1.61E-16,2,1,2.40E-16,2,5.42E-17,1,1,1.03E-16,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,3,-2.45E-16,1,1,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,0
5,-1.61E-16,2,1,2.40E-16,3,1,1,1,2,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,1,3,-2.45E-16,1,1,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,0
3,-1.61E-16,2,1,2.40E-16,2,1,1,1.09E-16,1,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,1,3,-2.45E-16,1,1,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,0
4,-1.61E-16,2,1,2.40E-16,3,5.42E-17,1,1,2,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,1,3,-2.45E-16,1,1,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,0
6,-1.61E-16,2,1,2.40E-16,3,5.42E-17,1,1,1,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,1,3,1,1,1,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,0
4,-1.61E-16,3.91E-16,1,2.40E-16,2,3,1,1,1,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1.12E-16,3,2.64E-17,3.54E-16,-7.59E-17,2,1,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,1
5,-1.61E-16,3.91E-16,2,2.40E-16,3,2,1,1.09E-16,2,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1.12E-16,3,2.64E-17,3.54E-16,-7.59E-17,2,1,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,1
4,-1.61E-16,3.91E-16,2,2.40E-16,3,3,1,1,1,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1.12E-16,3,2.64E-17,3.54E-16,-7.59E-17,2,1,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,1
5,-1.61E-16,3.91E-16,2,2.40E-16,-1.22E-16,2,1,1.09E-16,2,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1.12E-16,3,2.64E-17,3.54E-16,-7.59E-17,2,1,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,1
5,-1.61E-16,3.91E-16,2,1,2,2,1,1.09E-16,2,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,1,1.12E-16,3,2.64E-17,3.54E-16,-7.59E-17,2,1,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,1
3,-1.61E-16,3.91E-16,2,1,-1.22E-16,2,1,1.09E-16,1,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1.12E-16,3,2.64E-17,3.54E-16,-7.59E-17,2,1,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,1
4,-1.61E-16,3.91E-16,2,1,1,3,1,1,2,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1.12E-16,3,2.64E-17,3.54E-16,-7.59E-17,2,1,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,1
5,-1.61E-16,3.91E-16,2,1,2,2,1,1.09E-16,1.03E-16,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1.12E-16,3,2.64E-17,3.54E-16,-7.59E-17,2,1,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,1
6,-1.61E-16,3.91E-16,2,1,3,3,1,1,1,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1.12E-16,3,2.64E-17,3.54E-16,-7.59E-17,2,1,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,1
6,-1.61E-16,3.91E-16,2,1,3,3,1,1,1.03E-16,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1.12E-16,3,2.64E-17,3.54E-16,-7.59E-17,2,1,-2.42E-16,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,1
-5.47E-16,1,2,4.61E-16,2.40E-16,-1.22E-16,1,1,1.09E-16,1,1,-1.30E-16,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1,1,2.64E-17,1,-7.59E-17,-9.20E-16,5.79E-16,3,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,1,2
-5.47E-16,1,2,4.61E-16,2.40E-16,3,1,2,1.09E-16,2,1,-1.30E-16,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1,1,2.64E-17,1,-7.59E-17,-9.20E-16,5.79E-16,3,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,2
-5.47E-16,1,2,4.61E-16,2.40E-16,2,1,1,1,1,1,-1.30E-16,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1,1,2.64E-17,1,-7.59E-17,-9.20E-16,5.79E-16,3,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,2
2,1,2,4.61E-16,2.40E-16,-1.22E-16,1,1,1.09E-16,1,1,-1.30E-16,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1,1,2.64E-17,1,-7.59E-17,-9.20E-16,5.79E-16,3,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,2
1,1,2,4.61E-16,2.40E-16,2,1,1,1.09E-16,1,1,-1.30E-16,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1,1,2.64E-17,1,-7.59E-17,-9.20E-16,5.79E-16,3,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,2
2,1,2,4.61E-16,2.40E-16,3,1,2,1.09E-16,1,1,-1.30E-16,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1,1,2.64E-17,1,-7.59E-17,-9.20E-16,5.79E-16,3,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,2
2,1,2,4.61E-16,2.40E-16,2,1,1,1.09E-16,2,1,-1.30E-16,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1,1,2.64E-17,1,1,-9.20E-16,5.79E-16,3,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,2
4,-1.61E-16,2,4.61E-16,1,-1.22E-16,1,2,1.09E-16,2,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,1,1,1,2.64E-17,1,1,-9.20E-16,5.79E-16,3,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,2
-5.47E-16,1,2,4.61E-16,2.40E-16,1,1,1,1,1,1,-1.30E-16,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1,1,2.64E-17,1,1,-9.20E-16,5.79E-16,3,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,2
2,1,2,4.61E-16,2.40E-16,3,1,2,1.09E-16,2,1,-1.30E-16,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1,1,2.64E-17,1,1,-9.20E-16,5.79E-16,3,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,2
2,1,1,4.61E-16,2.40E-16,3,1,2,1.09E-16,2,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1,2,2.64E-17,3.54E-16,-7.59E-17,-9.20E-16,5.79E-16,3,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,3
1,1,2,4.61E-16,2.40E-16,3,1,1,1,2,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,2,2,2.64E-17,3.54E-16,-7.59E-17,-9.20E-16,5.79E-16,3,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,3
2,1,2,1,1,3,1,2,1,2,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,2,2,2.64E-17,1,-7.59E-17,-9.20E-16,5.79E-16,3,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,3
1,1,2,1,1,2,3,1,1,1,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,2,2,2.64E-17,1,-7.59E-17,-9.20E-16,5.79E-16,3,4,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,-3.49E-17,3
3,1,1,1,2.40E-16,2,1,-6.70E-16,1.09E-16,1.03E-16,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,3,2,2.64E-17,3.54E-16,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,5.52E-16,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,1,3
3,1,1,1,2.40E-16,3,1,-6.70E-16,1.09E-16,1.03E-16,1,1,-5.49E-16,2,2,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,2,2,2.64E-17,3.54E-16,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,5.52E-16,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,1,3
-5.47E-16,1,2,2,2.40E-16,3,1,-6.70E-16,1.09E-16,1.03E-16,1,1,-5.49E-16,-7.33E-16,-3.00E-16,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,3,2,2.64E-17,3.54E-16,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,5.52E-16,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,1,3
1,1,2,1,2.40E-16,2,1,-6.70E-16,1.09E-16,1.03E-16,1,1,-5.49E-16,-7.33E-16,-3.00E-16,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1,2,2.64E-17,3.54E-16,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,5.52E-16,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,1,3
1,1,2,1,2.40E-16,-1.22E-16,1,-6.70E-16,1.09E-16,1.03E-16,1,1,-5.49E-16,-7.33E-16,-3.00E-16,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1.12E-16,2,2.64E-17,2,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,5.52E-16,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,1,3
4,1,1,2,2.40E-16,3,1,-6.70E-16,1.09E-16,1.03E-16,1,1,-5.49E-16,-7.33E-16,-3.00E-16,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,3,2,2.64E-17,3.54E-16,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,5.52E-16,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,1,3
1,1,2,2,2.40E-16,2,1,-6.70E-16,1.09E-16,1.03E-16,1,1,-5.49E-16,-7.33E-16,-3.00E-16,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1,2,2.64E-17,2,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,5.52E-16,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,1,3
2,1,2,1,2.40E-16,3,1,-6.70E-16,1.09E-16,1.03E-16,1,1,-5.49E-16,-7.33E-16,-3.00E-16,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1,2,2.64E-17,3.54E-16,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,5.52E-16,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,1,3
3,1,2,2,2.40E-16,2,1,-6.70E-16,1.09E-16,1.03E-16,1,1,-5.49E-16,-7.33E-16,-3.00E-16,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,3,2,2.64E-17,3.54E-16,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,5.52E-16,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,1,3
4,1,1,1,2.40E-16,3,1,-6.70E-16,1.09E-16,1.03E-16,1,1,-5.49E-16,-7.33E-16,-3.00E-16,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,3,2,2.64E-17,3.54E-16,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,5.52E-16,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,1,3
1,1,2,1,2.40E-16,2,1,-6.70E-16,1.09E-16,1.03E-16,1,1,-5.49E-16,-7.33E-16,-3.00E-16,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1,2,2.64E-17,2,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,5.52E-16,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,1,3
1,1,2,1,2.40E-16,3,1,-6.70E-16,1.09E-16,1.03E-16,1,1,-5.49E-16,-7.33E-16,-3.00E-16,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,3,2,2.64E-17,2,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,5.52E-16,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,1,3
1,1,2,2,2.40E-16,1,1,-6.70E-16,1.09E-16,1.03E-16,1,1,-5.49E-16,-7.33E-16,-3.00E-16,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,3,2,2.64E-17,2,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,5.52E-16,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,1,3
2,1,1,2,2.40E-16,2,1,-6.70E-16,1.09E-16,1.03E-16,1,1,-5.49E-16,-7.33E-16,-3.00E-16,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1,2,2.64E-17,2,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,5.52E-16,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,1,3
3,1,1,1,2.40E-16,3,1,-6.70E-16,1.09E-16,1.03E-16,1,1,-5.49E-16,-7.33E-16,-3.00E-16,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,2,2,2.64E-17,3.54E-16,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,5.52E-16,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,1,3
3,1,1,1,2.40E-16,1,1,-6.70E-16,1.09E-16,1.03E-16,1,1,-5.49E-16,-7.33E-16,-3.00E-16,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,3,2,2.64E-17,3.54E-16,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,5.52E-16,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,1,3
1,1,2,2,2.40E-16,1,1,-6.70E-16,1.09E-16,1.03E-16,1,1,-5.49E-16,-7.33E-16,-3.00E-16,4.31E-16,-3.05E-16,4.55E-16,1,-6.55E-16,1.12E-16,2,2.64E-17,2,-7.59E-17,-9.20E-16,5.79E-16,-2.42E-16,5.52E-16,-3.05E-16,6.40E-17,2.11E-16,4.15E-16,4.87E-16,1,3
