"att1","att2","att3","att4","att5","att6","binaryClass"
0,3,1,203.620861,1.972511,12767.03297,N
0,2,0,170.664861,1.869745,7974.71243,N
0,3,1,185.062861,2.021396,10928.326301,N
0,3,1,198.022861,1.94014,12364.965945,N
0,2,0,193.416861,1.993648,12062.670463,N
0,3,1,197.774861,2.158629,12291.34914,N
0,3,1,209.112861,2.031711,14793.934887,N
0,3,1,186.246861,1.962115,11315.088636,N
0,3,1,213.098861,2.300201,15243.975531,N
0,3,1,214.355861,2.082652,15228.181591,N
0,3,1,212.470861,2.190048,14876.745098,N
0,2,0,181.142861,1.956699,10845.718373,N
0,3,1,165.785861,1.814924,9300.109131,N
0,2,0,208.368861,2.165181,14598.332551,N
0,3,1,191.159861,1.98636,12188.133665,N
0,2,0,181.084861,1.846913,9637.593888,N
0,3,1,180.548861,1.814374,10620.2555,N
0,3,1,207.260861,2.006589,14217.788152,N
0,3,1,206.020861,2.297292,13819.734466,N
0,3,1,216.596861,2.145541,15700.488198,N
0,2,0,182.134861,1.883656,9684.053766,N
0,3,1,181.558861,1.990598,11738.892888,N
0,3,1,193.820861,1.909364,11318.949009,N
0,3,1,179.480861,1.866269,10479.969414,N
0,3,1,187.668861,2.00959,10700.893916,N
0,2,0,190.669861,1.831992,10589.774726,N
0,3,1,217.986861,2.125508,15088.926868,N
0,2,0,181.192861,1.887923,9893.580911,N
0,2,0,179.076861,1.806472,10529.917055,N
0,3,1,196.756861,1.968527,11902.356448,N
0,3,1,197.278861,2.054128,12679.956909,N
0,3,1,176.238861,2.031343,9681.489502,N
0,2,0,169.606861,1.716437,9130.225747,N
0,3,1,201.032861,2.117886,12879.367967,N
0,3,1,221.658861,2.182271,16295.564274,N
0,3,1,206.598861,2.024164,14745.69674,N
0,3,1,191.894861,1.871094,11377.510308,N
1,1,1,144.994861,1.584932,4479.01039,N
1,1,1,147.582861,1.600061,4292.745345,N
1,1,1,159.516861,1.508366,5529.822439,N
1,1,1,167.272861,1.592477,5751.337094,N
1,1,1,133.812861,1.555376,3787.03556,N
1,1,1,139.452861,1.332184,3490.171798,N
1,1,1,137.376861,1.478531,3882.010465,N
1,1,1,130.703861,1.344543,3161.165244,N
1,1,1,140.188861,1.490467,3541.766622,N
1,1,1,137.872861,1.329343,3504.253132,N
1,1,1,142.720861,1.598961,4312.91426,N
1,1,1,151.162861,1.542743,4900.632511,N
1,1,1,133.340861,1.391232,3276.395058,N
1,1,1,171.996861,1.786024,6515.445589,N
1,1,1,137.046861,1.442786,3381.939491,N
1,1,1,171.326861,1.61913,6641.598612,N
1,1,1,171.946861,1.766459,6143.414859,N
1,1,1,138.724861,1.516395,3861.449762,N
1,1,1,135.044861,1.339365,3242.808674,N
1,1,1,152.528861,1.462137,4580.154276,N
1,1,1,149.634861,1.542364,4258.511802,N
1,1,1,141.528861,1.53556,3979.06929,N
1,1,1,135.574861,1.437334,4073.644988,N
1,1,1,161.782861,1.629932,5845.270941,N
1,1,1,135.110861,1.385279,3389.102913,N
1,1,1,136.648861,1.467495,3665.44948,N
1,1,1,136.020861,1.390027,3244.831236,N
1,1,1,141.462861,1.427947,3822.61863,N
1,1,1,142.016861,1.478723,4026.338356,N
1,1,1,130.214861,1.317787,2707.995327,N
1,1,1,141.661861,1.548499,4162.402067,N
1,1,1,133.696861,1.490824,3368.277093,N
1,1,1,134.110861,1.387921,3158.131629,N
1,1,1,137.220861,1.509045,3737.864996,N
1,1,1,143.026861,1.613885,4249.885793,N
1,1,1,135.648861,1.462062,3736.662912,N
1,1,1,157.680861,1.589619,5287.677612,N
1,1,1,133.920861,1.564621,3808.021317,N
1,1,1,141.346861,1.401002,3372.372194,N
1,1,1,144.804861,1.536273,4127.367857,N
1,1,1,162.790861,1.705517,5963.337205,N
1,1,1,134.962861,1.377408,3387.866166,N
1,1,1,143.332861,1.556284,4119.686803,N
1,1,1,149.244861,1.56576,4420.081123,N
1,1,1,161.202861,1.669421,5656.882778,N
1,2,2,149.890861,1.65977,4528.578862,N
1,1,1,154.884861,1.451577,4985.377018,N
1,1,1,128.180861,1.303085,2349.582604,N
1,1,1,138.261861,1.469979,3464.45338,N
1,1,1,136.790861,1.384336,3384.28946,N
1,1,1,129.628861,1.373326,2862.955699,N
1,1,1,148.450861,1.623929,4380.418535,N
1,1,1,139.270861,1.622955,3932.185128,N
1,1,1,135.732861,1.339581,3411.370174,N
1,1,1,132.464861,1.343152,3124.956408,N
1,1,1,133.382861,1.534821,3755.549532,N
1,1,1,135.168861,1.543856,3889.058587,N
1,1,1,156.952861,1.685543,5663.024169,N
1,1,1,133.820861,1.400076,3309.147418,N
1,1,1,140.264861,1.510713,4096.720409,N
1,1,1,150.428861,1.510733,4752.267346,N
1,1,1,138.360861,1.353152,3787.671292,N
1,1,1,132.994861,1.398182,3345.732634,N
1,2,1,139.850861,1.458158,3524.816504,N
1,1,1,164.388861,1.725833,5683.979284,N
1,1,1,136.294861,1.45424,3827.672983,N
1,1,1,138.898861,1.395824,3744.705281,N
1,1,1,137.022861,1.346556,3593.774748,N
1,1,1,131.298861,1.422464,3277.275536,N
1,1,1,150.204861,1.641882,4521.846761,N
1,1,1,146.624861,1.578063,4312.652687,N
1,1,1,133.920861,1.564621,3808.021317,N
1,1,1,136.294861,1.45424,3827.672983,N
1,1,1,142.992861,1.440626,4567.220105,N
1,1,1,134.598861,1.521221,3870.753021,N
1,1,1,138.558861,1.482644,3905.883497,N
1,1,1,132.960861,1.419682,3583.983013,N
1,1,1,136.096861,1.438809,3489.152834,N
1,1,1,133.200861,1.464837,3366.476376,N
1,1,1,140.403861,1.630603,3943.380566,N
1,1,1,131.504861,1.514472,3631.004541,N
1,1,1,130.678861,1.33456,2708.419536,N
1,1,1,137.344861,1.547297,4140.009071,N
1,1,1,146.102861,1.51714,4197.467961,N
1,1,1,149.534861,1.514282,4363.931375,N
1,1,1,131.000861,1.502421,3353.847736,N
1,1,1,133.688861,1.416339,3347.27832,N
1,1,1,160.144861,1.525486,5962.293154,N
1,1,1,141.974861,1.468318,3893.038859,N
1,1,1,133.358861,1.370034,3378.034885,N
1,1,1,134.920861,1.559018,3429.917439,N
1,1,1,140.494861,1.446224,3752.246386,N
1,1,1,138.906861,1.381086,3649.431492,N
1,1,1,130.942861,1.514323,3510.701878,N
1,1,1,138.782861,1.456001,3590.409352,N
1,1,1,143.298861,1.432786,4600.991649,N
1,1,1,140.328861,1.519173,3909.114125,N
1,1,1,136.690861,1.469011,3634.575642,N
1,1,1,131.596861,1.338682,3078.477817,N
1,2,2,159.598861,1.608955,5502.827209,N
1,1,1,130.702861,1.383729,3153.25485,N
1,1,1,134.210861,1.3063,3064.863624,N
1,1,1,155.008861,1.653914,5159.228493,N
1,1,1,139.038861,1.390192,3757.750943,N
1,1,1,160.004861,1.708443,5346.433307,N
1,1,1,138.700861,1.477798,3694.513743,N
1,1,1,134.970861,1.428913,3370.497447,N
1,1,1,146.002861,1.667599,4613.043155,N
1,1,1,138.502861,1.444103,3744.579494,N
1,1,1,135.044861,1.483988,3865.489708,N
1,1,1,151.742861,1.603092,5137.84819,N
1,1,1,136.938861,1.45077,3536.37416,N
1,1,1,140.594861,1.548505,3612.776887,N
1,1,1,147.193861,1.46439,3982.201795,N
1,1,1,142.372861,1.539036,4074.165662,N
1,1,1,131.554861,1.400662,3258.891919,N
1,1,1,133.780861,1.445097,3121.224259,N
1,1,1,162.286861,1.573958,5573.324353,N
1,1,1,127.080861,1.325012,2986.684377,N
1,1,1,133.862861,1.420187,3675.347469,N
1,1,1,141.950861,1.529987,4273.277504,N
1,1,1,137.616861,1.411906,3772.102425,N
1,1,1,136.988861,1.412959,3650.416823,N
1,1,1,157.770861,1.501162,5613.315099,N
1,1,1,131.886861,1.367668,3046.965225,N
1,1,1,134.838861,1.442839,3505.648025,N
1,1,1,136.740861,1.369799,3674.613336,N
1,1,1,138.650861,1.451608,3776.501007,N
1,1,1,131.290861,1.241465,2419.457886,N
1,1,1,139.386861,1.457308,3729.174202,N
1,1,1,126.510861,1.441427,3470.609932,N
1,1,1,144.564861,1.368521,4335.968751,N
1,1,1,144.712861,1.469243,4203.445812,N
1,1,1,135.524861,1.434779,3419.240362,N
1,1,1,151.890861,1.556296,4766.838427,N
1,1,1,166.546861,1.848482,6782.349521,N
1,1,1,145.880861,1.631792,4727.127674,N
1,1,1,148.698861,1.583194,4722.321164,N
0,2,0,138.732861,1.397708,3486.447016,N
1,1,1,169.530861,1.628884,6107.114766,N
1,1,1,140.214861,1.389782,3632.041577,N
1,1,1,131.960861,1.498641,3091.3223,N
1,1,1,131.910861,1.340135,2746.513927,N
1,1,1,140.072861,1.389232,3528.483327,N
1,1,1,135.838861,1.380937,3486.654776,N
1,1,1,130.852861,1.430346,3260.08949,N
1,1,1,138.460861,1.411262,3502.29951,N
1,1,1,139.618861,1.385586,3607.862021,N
1,1,1,154.222861,1.54201,4594.759907,N
1,1,1,145.482861,1.596269,4437.112998,N
1,1,1,141.982861,1.501036,3979.9499,N
1,1,1,161.500861,1.573794,5848.755866,N
1,1,1,155.670861,1.470347,5679.536968,N
1,1,1,134.052861,1.364553,3101.21277,N
1,1,1,142.520861,1.321912,3435.96684,N
1,1,1,145.662861,1.514625,3993.685699,N
1,1,1,148.162861,1.623221,4515.299677,N
1,1,1,133.564861,1.429206,3456.270609,N
1,1,1,134.796861,1.340223,3433.305405,N
0,3,1,182.069861,1.91811,9708.534719,N
1,1,1,144.142861,1.510147,4200.747655,N
1,1,1,150.874861,1.702441,4716.158306,N
1,1,1,152.404861,1.620345,5243.267754,N
1,1,1,131.348861,1.492901,3110.505475,N
1,1,1,134.498861,1.447556,3773.011581,N
1,1,1,144.108861,1.482439,4300.67317,N
1,1,1,141.810861,1.490865,3927.745016,N
1,1,1,133.216861,1.508025,3542.638111,N
1,1,1,134.632861,1.509539,3598.942779,N
1,1,1,140.386861,1.548576,3944.362536,N
1,1,1,137.012861,1.431504,3631.859403,N
1,1,1,136.872861,1.418415,3703.130347,N
1,1,1,146.490861,1.441351,3786.027658,N
1,1,1,142.041861,1.518822,4052.288104,N
1,1,1,135.186861,1.35766,3049.169759,N
1,1,1,133.126861,1.336972,2968.131873,N
1,1,1,139.312861,1.426479,3833.659194,N
1,1,1,140.214861,1.448171,3921.898227,N
1,1,1,132.432861,1.47328,3333.168392,N
1,1,1,131.556861,1.430543,3499.257465,N
1,1,1,131.894861,1.529192,3291.400747,N
1,1,1,141.164861,1.452154,3939.097143,N
1,1,1,144.994861,1.582557,4458.557371,N
1,1,1,130.380861,1.486734,3279.727211,N
1,1,1,167.182861,1.642946,5841.681693,N
1,1,1,131.604861,1.500691,3172.705144,N
1,1,1,139.214861,1.615425,4018.886646,N
1,1,1,133.622861,1.33688,3103.297143,N
1,1,1,137.930861,1.353019,3194.798349,N
1,1,1,139.188861,1.36125,3415.757077,N
1,1,1,135.260861,1.495467,3592.353529,N
1,1,1,157.680861,1.496903,5409.010126,N
1,1,1,135.168861,1.438116,3426.276997,N
1,1,1,162.552861,1.710115,5769.388313,N
1,1,1,135.722861,1.48025,3505.5015,N
1,1,1,138.774861,1.481761,3734.586274,N
1,1,1,129.826861,1.352719,2943.229821,N
1,1,1,152.288861,1.626056,5557.811709,N
1,1,1,147.854861,1.423925,3669.320722,N
1,1,1,134.152861,1.506539,3872.733546,N
0,2,0,138.784861,1.625635,4338.716587,N
0,2,0,144.398861,1.685592,5173.811508,N
0,2,0,182.978861,1.851763,8128.646826,N
0,2,0,158.018861,1.694537,6276.701355,N
0,2,0,153.702861,1.754108,5498.001636,N
0,2,0,175.700861,1.893754,7733.443267,N
0,2,0,142.744861,1.590474,4396.193842,N
0,2,0,171.086861,1.882908,7781.404533,N
0,2,0,152.742861,1.693963,5537.45145,N
0,3,1,162.716861,1.743657,5910.438166,N
0,2,0,168.282861,1.784096,6781.212295,N
0,2,0,155.786861,1.652784,5409.070897,N
0,2,0,160.186861,1.689931,5803.083754,N
0,2,0,154.314861,1.793681,6255.514276,N
0,2,0,164.386861,1.865383,6616.864859,N
0,2,0,156.414861,1.872952,6110.753781,N
0,2,0,146.730861,1.670446,5143.934668,N
0,3,1,151.196861,1.767976,5503.03986,N
0,2,0,165.314861,1.872885,6989.193932,N
0,2,0,172.814861,1.838648,7520.915095,N
0,2,0,151.948861,1.70369,5481.279909,N
0,2,0,148.640861,1.637123,4923.796397,N
0,2,0,148.458861,1.708299,5631.359601,N
0,3,1,154.100861,1.760091,5673.020915,N
0,2,0,149.070861,1.691584,5162.241482,N
0,2,0,170.870861,1.895008,7771.979905,N
0,2,0,150.244861,1.83239,5601.368331,N
0,2,0,162.898861,1.849995,6739.807393,N
0,2,0,155.670861,1.679091,5771.403754,N
0,2,0,167.190861,1.78902,7505.717974,N
0,3,1,151.386861,1.755183,5791.839752,N
0,2,0,154.264861,1.700362,5804.513685,N
0,3,1,169.258861,1.769623,7795.440367,N
0,2,0,147.474861,1.665408,5107.881513,N
0,2,0,147.632861,1.621086,5048.215818,N
0,3,1,173.674861,1.815793,7754.129402,N
0,2,0,143.156861,1.64048,4602.78002,N
0,2,0,163.964861,1.922235,6905.209731,N
0,3,1,161.550861,1.81135,7658.608567,N
0,2,0,168.646861,1.781675,6602.766567,N
0,2,0,142.090861,1.63912,4859.757671,N
0,2,0,165.982861,1.778655,6568.861082,N
0,2,0,148.276861,1.832524,5463.703246,N
0,2,0,149.682861,1.642353,5062.765658,N
0,2,0,164.320861,1.828026,7234.665223,N
0,2,0,150.038861,1.666552,5114.151769,N
0,2,0,136.212861,1.566084,3804.180776,N
0,2,0,139.510861,1.622985,4802.081171,N
0,3,1,149.352861,1.746414,5238.074186,N
0,2,0,181.216861,1.969082,8213.626702,N
0,2,0,154.016861,1.648052,5139.937308,N
0,2,0,150.344861,1.676462,5191.939089,N
0,2,0,152.180861,1.873594,6067.469846,N
0,2,0,150.558861,1.768127,5307.033963,N
0,2,0,141.908861,1.630219,4761.696756,N
0,2,0,152.122861,1.605981,5428.167873,N
0,2,0,145.928861,1.564888,4618.575608,N
0,2,0,170.292861,1.927728,7822.51754,N
0,2,0,153.842861,1.817754,5702.682759,N
0,2,0,156.216861,1.80661,5682.88196,N
0,2,0,173.450861,2.029941,8111.686893,N
0,2,0,145.448861,1.654504,5280.832954,N
0,2,0,155.810861,1.765212,5783.671312,N
0,2,0,151.600861,1.777287,5366.174052,N
0,2,0,149.732861,1.622174,4621.767825,N
0,2,0,165.818861,1.749347,7206.800154,N
0,2,0,151.692861,1.739733,5907.466223,N
0,2,0,149.520861,1.897725,7289.736604,N
0,2,0,145.166861,1.694557,5025.357106,N
0,2,0,157.456861,1.785301,6707.976019,N
0,2,0,157.786861,1.774764,5487.846081,N
0,2,0,145.076861,1.561402,4603.182278,N
0,2,0,152.742861,1.62625,5287.995946,N
0,2,0,151.684861,1.631335,5022.429939,N
0,2,0,154.744861,1.817286,6011.443644,N
0,2,0,151.072861,1.711535,5379.308241,N
0,2,0,171.490861,1.965168,7399.497323,N
0,2,0,148.996861,1.478654,4450.292723,N
0,2,0,161.186861,1.879952,6490.322959,N
0,2,0,151.204861,1.634509,5107.93271,N
0,2,0,158.738861,1.737778,6341.384316,N
0,2,0,144.538861,1.648178,4699.553636,N
0,2,0,153.876861,1.639492,5399.077699,N
0,2,0,152.370861,1.6447,5102.279936,N
0,2,0,175.890861,1.964391,7440.402551,N
0,2,0,160.798861,1.733136,6475.968172,N
0,2,0,167.670861,1.790296,6451.14901,N
0,2,0,169.258861,1.934808,7679.001231,N
0,2,0,151.700861,1.72422,5305.917686,N
0,2,0,156.224861,1.724601,5599.429706,N
0,2,0,164.692861,1.790863,7149.216992,N
0,2,0,171.358861,1.796521,7385.297999,N
0,2,0,144.654861,1.652202,5119.477231,N
0,3,1,163.626861,1.807698,7304.594738,N
0,2,0,150.964861,1.711692,5378.153104,N
0,2,0,154.818861,1.687258,5429.365208,N
0,2,0,153.950861,1.815847,5858.313683,N
0,2,0,156.414861,1.856303,5837.602998,N
0,2,0,165.056861,1.815163,7636.315451,N
0,3,1,152.378861,1.769676,5600.139191,N
0,2,0,148.756861,1.708887,5074.981024,N
0,3,1,166.504861,1.748048,7388.362408,N
0,2,0,176.800861,1.837155,7854.619245,N
0,3,1,161.518861,1.764231,6808.958115,N
0,2,0,154.818861,1.702574,5592.53361,N
0,2,0,149.740861,1.66067,5272.361447,N
0,2,0,146.796861,1.680806,5290.632432,N
0,2,0,151.386861,1.733361,5417.69733,N
0,3,1,153.710861,1.741421,5741.904542,N
0,2,0,167.802861,1.908784,6848.912428,N
0,3,1,150.800861,1.613639,5583.441335,N
0,2,0,146.184861,1.628803,4934.952439,N
0,2,0,148.988861,1.727381,5284.601928,N
0,2,0,158.036861,1.679032,6097.384825,N
0,2,0,155.596861,1.675845,5590.624059,N
0,2,0,151.204861,1.748648,5467.945396,N
0,2,0,164.288861,1.759233,7185.352359,N
0,2,0,153.056861,1.799023,6496.403962,N
0,2,0,164.552861,1.753241,6549.033872,N
0,2,0,167.090861,1.885418,7108.826104,N
0,2,0,158.242861,1.690841,6450.001211,N
0,3,1,149.352861,1.746414,5238.074186,N
0,3,1,163.560861,1.790566,6611.494089,N
0,2,0,151.626861,1.667471,5034.63378,N
0,2,0,169.588861,1.803043,7834.897663,N
0,2,0,151.634861,1.634364,5188.516297,N
0,2,0,159.540861,1.776231,7222.245272,N
0,2,0,172.102861,1.879837,7773.638677,N
0,2,0,163.354861,1.956053,6661.612236,N
0,3,0,151.138861,1.776479,5758.678756,N
0,2,0,157.158861,1.670889,5314.059776,N
0,2,0,173.442861,1.874899,7663.136511,N
0,2,0,154.786861,1.724647,5859.667364,N
0,2,0,171.788861,1.968583,7881.51558,N
0,2,0,176.684861,1.993675,8019.092088,N
0,2,0,149.566861,1.647322,5125.744353,N
0,2,0,153.404861,1.728226,5576.294043,N
0,2,0,164.668861,1.786624,6406.445856,N
0,2,0,147.788861,1.619124,4827.525901,N
0,2,0,149.252861,1.618167,5040.41472,N
0,3,1,169.332861,1.932483,7978.350447,N
0,2,0,164.990861,1.839776,7325.332902,N
0,2,0,160.102861,1.708266,5459.909319,N
0,2,0,164.255861,1.729234,5534.869802,N
0,2,0,147.268861,1.62698,4890.223053,N
0,2,0,163.956861,1.749388,7541.671635,N
0,2,0,165.900861,1.776495,7074.891389,N
0,2,0,145.704861,1.556871,4794.74799,N
0,2,0,148.880861,1.716013,5248.51333,N
0,3,1,164.982861,1.9392,8268.120006,N
0,2,0,158.400861,1.675783,5618.883059,N
0,2,0,153.528861,1.698746,5613.870729,N
0,2,0,150.700861,1.666174,5275.072765,N
0,3,1,158.374861,1.772942,6822.504922,N
0,2,0,154.992861,1.728291,5654.590735,N
0,2,0,148.028861,1.650637,5120.638273,N
0,2,0,150.534861,1.603885,5077.808816,N
0,2,0,184.598861,1.9221,7624.827763,N
0,2,0,166.214861,1.749858,7366.939967,N
0,3,1,161.814861,1.791807,7290.581565,N
0,2,0,149.352861,1.584524,4844.883902,N
0,2,0,154.090861,1.686894,5242.932566,N
0,2,0,167.918861,1.819197,7143.929038,N
0,2,0,147.284861,1.71781,5360.558664,N
0,2,0,163.328861,1.844445,6493.591741,N
0,2,0,164.014861,1.71362,6765.264567,N
0,2,0,154.578861,1.735923,5632.260445,N
0,2,0,151.998861,1.621798,5346.720564,N
0,2,0,151.270861,1.617505,4878.17347,N
0,2,0,167.488861,1.897515,7774.274672,N
0,2,0,159.168861,1.804712,6686.468148,N
0,2,0,153.834861,1.788102,5658.90103,N
0,2,0,158.482861,1.72848,6313.478862,N
0,3,1,170.978861,1.846908,7395.695911,N
0,2,0,153.652861,1.662192,5307.170667,N
0,2,0,149.270861,1.600726,5011.899493,N
0,3,1,177.644861,2.059619,8540.495366,N
0,2,0,165.494861,1.882531,7756.242588,N
0,2,0,179.256861,1.969827,8722.854512,N
0,2,0,149.054861,1.675216,5008.420685,N
0,2,0,184.722861,2.028354,8516.526479,N
0,2,0,149.376861,1.600707,5019.134661,N
0,2,0,155.050861,1.709026,5522.524233,N
0,2,0,171.416861,1.804623,7635.354659,N
0,2,0,159.012861,1.717652,5416.057025,N
0,2,0,148.202861,1.680375,5132.458296,N
0,2,0,158.796861,1.720371,5638.379721,N
0,2,0,156.820861,1.780969,5914.955645,N
0,2,0,150.782861,1.749659,5262.351145,N
0,3,1,162.741861,1.7816,6573.338199,N
0,3,1,157.266861,1.824898,6479.274489,N
0,3,1,153.834861,1.624055,5670.608973,N
0,2,0,154.942861,1.703938,5473.071078,N
0,3,1,150.038861,1.743979,6081.528557,N
0,2,0,156.150861,1.815022,5879.715664,N
0,2,0,159.962861,1.872088,6483.969784,N
0,2,0,147.912861,1.654522,4736.962853,N
0,2,0,157.216861,1.7083,5667.700234,N
0,2,0,171.276861,1.892213,7905.111696,N
0,3,1,148.872861,1.637185,5111.118269,N
2,0,2,134.564861,1.263231,1841.434062,N
1,1,1,122.978861,1.14313,1721.758291,N
2,0,2,137.938861,1.252616,2444.598327,N
2,0,2,137.426861,1.339198,2618.793923,N
2,0,2,141.064861,1.350685,2055.06725,N
2,0,2,136.732861,1.286436,2217.582095,N
2,0,2,126.642861,1.268642,2121.958963,N
2,0,2,135.524861,1.258384,1997.329911,N
2,0,2,126.063861,1.279903,1997.840212,N
2,0,2,121.424861,1.238431,1917.771659,N
2,0,2,131.892861,1.280693,1846.363407,N
2,0,2,135.292861,1.265867,1992.687702,N
1,1,1,134.324861,1.28541,2131.003237,N
2,0,2,130.578861,1.223107,1619.730951,N
2,0,2,128.973861,1.339271,1957.849352,N
2,0,2,134.539861,1.24186,2050.496219,N
1,1,1,190.942861,1.977409,8075.116096,N
2,0,2,133.556861,1.265026,1872.546277,N
2,0,2,143.967861,1.431406,2188.281562,N
2,0,2,134.258861,1.30989,1879.321131,N
2,0,2,132.216861,1.362828,1843.309384,N
2,0,2,132.199861,1.264347,2081.769746,N
2,0,2,135.590861,1.267958,2172.984231,N
2,0,2,129.520861,1.207222,2127.84117,N
2,0,2,127.378861,1.27682,1909.905917,N
2,0,2,138.212861,1.334181,2691.372088,N
2,0,2,139.130861,1.339128,2498.09638,N
2,0,2,129.438861,1.280603,1817.131759,N
2,0,2,137.318861,1.275733,1898.09921,N
2,0,2,136.896861,1.380973,2133.624807,N
2,0,2,134.804861,1.256472,1864.701871,N
2,0,2,131.372861,1.229189,1777.64522,N
2,0,2,125.534861,1.271243,1763.870384,N
2,0,2,132.951861,1.355997,2153.698582,N
2,0,2,136.706861,1.298527,2043.126189,N
2,0,2,130.884861,1.362814,2055.450086,N
2,0,2,132.075861,1.343555,1913.776024,N
2,0,2,137.152861,1.38179,2300.605046,N
2,0,2,133.878861,1.263102,2044.167616,N
2,0,2,128.338861,1.336304,2415.063802,N
2,0,2,132.827861,1.367301,2099.973355,N
2,0,2,125.392861,1.223389,1671.228645,N
1,1,1,190.538861,1.877032,8102.434476,N
2,0,2,133.208861,1.340346,2283.56162,N
2,0,2,134.861861,1.255633,2222.223344,N
2,0,2,126.650861,1.301121,1923.825353,N
2,0,2,133.084861,1.329825,1885.387383,N
2,0,2,134.366861,1.306265,1958.665971,N
2,0,2,134.350861,1.334959,1932.024219,N
2,0,2,139.700861,1.315092,2066.564689,N
2,0,2,132.886861,1.296504,2076.596079,N
2,0,2,140.552861,1.313638,2327.407319,N
2,0,2,131.670861,1.373808,1992.527073,N
2,0,2,135.582861,1.355637,2055.996931,N
2,0,2,132.720861,1.266422,1747.685781,N
2,0,2,132.944861,1.300966,1951.218327,N
2,0,2,139.046861,1.392899,2362.858659,N
2,0,2,128.924861,1.329784,1922.10832,N
2,0,2,128.370861,1.327624,1816.484394,N
2,0,2,128.775861,1.320327,1830.49453,N
2,0,2,136.954861,1.29357,2256.301916,N
2,0,2,135.862861,1.340864,2162.956277,N
2,0,2,140.569861,1.402859,2524.030891,N
2,0,2,134.224861,1.402375,2234.114623,N
2,0,2,125.600861,1.225419,1749.440546,N
2,0,2,135.283861,1.406702,2188.462527,N
2,0,2,130.892861,1.334125,1668.25292,N
2,0,2,120.126861,1.408302,2450.887635,N
2,0,2,135.094861,1.351607,2031.048631,N
2,0,2,142.478861,1.445625,2618.490293,N
2,0,2,135.516861,1.322164,1963.822806,N
2,0,2,135.912861,1.276593,2114.62544,N
2,0,2,135.772861,1.322291,2157.832651,N
2,0,2,137.054861,1.366071,2099.035964,N
2,0,2,130.726861,1.236132,1855.233811,N
2,0,2,136.102861,1.279797,1938.760646,N
2,0,2,139.013861,1.425297,2520.049956,N
2,0,2,130.430861,1.268754,1916.95008,N
2,0,2,126.980861,1.280943,1651.017993,N
2,0,2,130.966861,1.328822,1835.493177,N
2,0,2,131.330861,1.350095,2183.603608,N
2,0,2,127.254861,1.283707,2108.481483,N
2,0,2,123.937861,1.239982,1710.51752,N
2,0,2,133.250861,1.35025,2140.450321,N
2,0,2,128.784861,1.201674,1649.756224,N
2,0,2,130.198861,1.238115,1786.454317,N
2,0,2,131.877861,1.367575,2079.67875,N
2,0,2,149.782861,1.438308,3298.129044,N
2,0,2,131.148861,1.345546,2211.306863,N
2,0,2,132.422861,1.284319,1909.576262,N
2,0,2,130.578861,1.308071,1888.410905,N
1,1,1,204.348861,2.035542,8672.428438,N
2,0,2,133.125861,1.348984,2289.727102,N
2,0,2,129.594861,1.34572,1765.41119,N
2,0,2,136.102861,1.323928,1866.865532,N
2,0,2,132.009861,1.338539,2065.702851,N
2,0,2,126.858861,1.400423,2670.501968,N
2,0,2,137.930861,1.400386,2457.486553,N
2,0,2,137.632861,1.44095,2371.636337,N
2,0,2,139.336861,1.325765,2369.105419,N
2,0,2,132.009861,1.319083,1899.841952,N
2,0,2,134.432861,1.31316,2298.117079,N
1,1,1,180.796861,1.930449,8700.297025,N
2,0,2,141.097861,1.384923,2532.448181,N
2,0,2,129.983861,1.340706,2249.368104,N
2,0,2,125.592861,1.280105,2104.69712,N
2,0,2,135.052861,1.265014,2251.761894,N
2,0,2,136.830861,1.318526,1918.847286,N
2,0,2,136.202861,1.331247,2239.219527,N
2,0,2,131.496861,1.311491,2063.889277,N
2,0,2,131.472861,1.239017,1861.615988,N
2,0,2,123.938861,1.280927,1828.756603,N
2,0,2,131.778861,1.272818,2035.183902,N
2,0,2,134.424861,1.247495,2128.876791,N
2,0,2,125.774861,1.279457,1791.271365,N
2,0,2,131.306861,1.264558,1984.421895,N
2,0,2,129.032861,1.339884,1740.098977,N
2,0,2,130.066861,1.250432,1909.789703,N
2,0,2,135.532861,1.288838,1940.111926,N
2,0,2,128.792861,1.350261,1961.917926,N
2,0,2,128.626861,1.343888,1933.915092,N
2,0,2,137.243861,1.352839,2252.597869,N
2,0,2,132.034861,1.299906,1753.743028,N
2,0,2,134.068861,1.248931,1891.984879,N
2,0,2,135.300861,1.256985,1848.147037,N
2,0,2,126.038861,1.266591,1692.114899,N
2,0,2,132.150861,1.284722,2083.884381,N
2,0,2,127.634861,1.256588,2098.88005,N
2,0,2,132.902861,1.341541,1871.073825,N
1,1,1,131.795861,1.305529,2636.675607,N
2,0,2,132.438861,1.35431,1942.15511,N
2,0,2,130.082861,1.231427,1876.733282,N
2,0,2,133.316861,1.380633,2400.049867,N
2,0,2,131.934861,1.295769,2035.777483,N
2,0,2,136.276861,1.398158,2337.219067,N
2,0,2,128.958861,1.219414,1778.346774,N
2,0,2,138.278861,1.363874,2915.485172,N
2,0,2,136.954861,1.287808,2010.754617,N
2,0,2,138.634861,1.363225,2542.039593,N
2,1,3,128.668861,1.269088,1728.209448,N
2,0,2,132.994861,1.308561,2065.998751,N
2,0,2,131.952861,1.259094,2395.103975,N
2,0,2,133.060861,1.342277,2114.702755,N
2,0,2,140.419861,1.347618,2450.191202,N
2,0,2,126.493861,1.276847,1847.042501,N
