DS_Name,T,N,p,k,Bin,Cost,SDratio,correl,cancor1,cancor2,fract1,fract2,skewness,kurtosis,Hc,Hx,MCx,EnAtr,NSRatio,Alg_Name,binaryClass
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,BackProp,P
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,Bayes,N
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,BayesTree,P
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,C4_5,P
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,CART,N
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,Cal5,P
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,Cascade,N
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,Castle,P
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,Cn2,P
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,Default,N
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,Dipol92,P
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,Discrim,P
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,ITrule,N
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,IndCART,P
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,KNN,P
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,Kohonen,P
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,LVQ,P
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,LogDisc,P
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,NewId,P
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,QuaDisc,P
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,RBF,P
Letters,5000,20000,16,26,0,0,1.8795,0.2577,0.8896,0.8489,0.168,0.321,0.5698,3.5385,4.6996,3.094,0.5189,9.05685,4.96261,Smart,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,Ac2,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,Alloc80,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,BackProp,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,Bayes,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,BayesTree,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,C4_5,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,CART,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,Cal5,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,Cascade,N
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,Castle,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,Cn2,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,Default,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,Dipol92,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,Discrim,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,ITrule,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,IndCART,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,KNN,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,Kohonen,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,LVQ,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,LogDisc,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,NewId,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,QuaDisc,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,RBF,P
NewBelgian,1000,3000,57,2,0,0,1.0638,0.1216,0.5286,,1,,1.118,6.7738,0.3879,3.83,0.0421,9.21378,89.9739,Smart,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,Ac2,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,Alloc80,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,BackProp,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,Bayes,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,BayesTree,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,C4_5,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,CART,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,Cal5,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,Cascade,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,Castle,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,Cn2,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,Default,N
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,Dipol92,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,Discrim,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,ITrule,N
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,IndCART,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,KNN,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,Kohonen,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,LVQ,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,LogDisc,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,NewId,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,QuaDisc,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,RBF,P
SatImage,2000,6435,36,6,0,0,1.297,0.5977,0.9366,0.9332,0.3586,0.7146,0.7316,4.1737,2.4734,5.5759,0.9443,2.61929,4.9048,Smart,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Ac2,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Alloc80,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,BackProp,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Bayes,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,BayesTree,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,C4_5,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,CART,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Cal5,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Cascade,N
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Castle,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Cn2,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Default,N
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Dipol92,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Discrim,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,ITrule,N
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,IndCART,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,KNN,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Kohonen,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,LVQ,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,LogDisc,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,NewId,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,QuaDisc,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,RBF,P
Segment,2310,2310,11,7,0,0,4.0014,0.1425,0.976,0.9623,0.3098,0.611,2.958,24.4813,2.8072,3.0787,0.6672,4.20743,3.61436,Smart,P
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Ac2,P
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Alloc80,P
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,BackProp,P
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Bayes,N
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,BayesTree,P
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,C4_5,P
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,CART,P
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Cal5,P
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Cascade,N
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Castle,N
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Cn2,P
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Default,N
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Dipol92,P
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Discrim,N
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,ITrule,P
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,IndCART,P
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,KNN,P
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Kohonen,N
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,LVQ,P
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,LogDisc,N
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,NewId,P
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,QuaDisc,N
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,RBF,N
Shuttle,14500,58000,9,7,0,0,1.6067,0.3558,0.9668,0.6968,0.6252,0.9499,4.4371,160.311,0.9653,3.4271,0.3348,2.88321,9.23626,Smart,P
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Ac2,P
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Alloc80,N
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,BackProp,N
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Bayes,P
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,BayesTree,P
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,C4_5,P
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,CART,N
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Cal5,P
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Cascade,N
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Castle,N
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Cn2,P
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Default,N
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Dipol92,P
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Discrim,P
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,ITrule,N
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,IndCART,P
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,KNN,P
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Kohonen,P
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,LVQ,P
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,LogDisc,P
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,NewId,P
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,QuaDisc,P
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,RBF,P
Technical,2580,7078,56,91,0,0,2.2442,,0.9165,0.6818,0.5575,0.866,6.7156,108.296,4.8787,0.3672,0.1815,26.8799,1.02314,Smart,P
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Ac2,P
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Alloc80,P
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,BackProp,P
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Bayes,P
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,BayesTree,P
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,C4_5,P
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,CART,P
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Cal5,P
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Cascade,N
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Castle,P
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Cn2,P
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Default,P
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Dipol92,P
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Discrim,P
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,ITrule,P
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,IndCART,P
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,KNN,P
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,Kohonen,P
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,LVQ,P
TseTse,1499,4999,14,2,0,0,1.1316,0.3676,0.7792,,1,,0.6483,4.3322,0.9998,3.8755,0.285,3.50807,12.5982,LogDisc,P
